f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38704813,-0.0970243,0.076205455,-0.5694731,-0.29192415,0.08897447,-0.71231323,-0.40658867,0.06863028,-0.83659333,-0.47697243,0.032543622,-0.47859994,-0.8562033,0.112939626,-0.7372406,-0.9769385,0.08167964,-0.93104523,-0.9829848,0.028498754,-1.0987906,-0.9851156,-0.0124516515,-0.4363602,-0.89934355,0.027763873,-0.7623271,-1.0675225,0.02198843,-0.99796265,-1.0512275,-0.023676656,-1.1740173,-1.0131617,-0.06923348,-0.40491802,-0.84260535,-0.059471916,-0.7476627,-0.9428425,-0.07776911,-0.97662157,-0.90135586,-0.11423253,-1.1314692,-0.8496653,-0.15006854,-0.4045223,-0.70566744,-0.14473118,-0.6852992,-0.7132094,-0.15648581,-0.81451845,-0.69168335,-0.16481817,-0.8946928,-0.66037744,-0.17863177,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3695013,-0.11706616,0.022206599,-0.5406765,-0.28624544,0.0012228643,-0.6793925,-0.3930918,-0.0480821,-0.796125,-0.48949522,-0.1114872,-0.43718606,-0.88695437,0.10609352,-0.67964697,-1.0436597,0.06539797,-0.87533295,-1.0807936,-0.0049364516,-1.0063639,-1.1057231,-0.05909986,-0.39944202,-0.91596115,0.038226724,-0.6518518,-1.120965,0.031133207,-0.8598624,-1.158752,-0.033393074,-1.0060129,-1.1635216,-0.092566736,-0.36735204,-0.86348796,-0.038609084,-0.6856265,-0.99902385,-0.06464081,-0.91711545,-0.9855404,-0.112787895,-1.0612763,-0.9466402,-0.15504834,-0.36703035,-0.7159317,-0.11931113,-0.63956857,-0.76524466,-0.14366806,-0.77702,-0.74520534,-0.157623,-0.85214317,-0.69224817,-0.17251787,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35675186,-0.05853509,0.049261883,-0.5448207,-0.26977217,0.052001607,-0.6837025,-0.40152624,0.020226412,-0.8189345,-0.5066568,-0.022422649,-0.45940262,-0.84421504,0.15053765,-0.69376856,-1.0247324,0.13876066,-0.8805593,-1.127621,0.093171805,-1.0301826,-1.2208507,0.050619055,-0.4194739,-0.90537024,0.06592763,-0.66931415,-1.1192405,0.07495012,-0.8839769,-1.2499586,0.027799431,-1.0501912,-1.3316272,-0.02071977,-0.39570758,-0.8800274,-0.02877622,-0.7437443,-1.0527371,-0.0554954,-1.0236319,-1.101502,-0.10133397,-1.2121931,-1.1114409,-0.14114985,-0.40608913,-0.75719154,-0.12523699,-0.6982379,-0.8511494,-0.14578122,-0.8651671,-0.8471858,-0.15263554,-0.97466743,-0.8108158,-0.16493231,W
0.0,0.0,0.0,0.29915637,-0.18339558,0.21590163,0.52523404,-0.3808071,0.26897404,0.702623,-0.46587485,0.25660923,0.87432605,-0.55441076,0.22470854,0.49659395,-0.8513651,0.13514201,0.8128749,-1.0192419,0.06891301,1.02341,-1.1654502,0.025261918,1.1972249,-1.2754234,-0.011297155,0.49113098,-0.8686767,-0.06473841,0.86609846,-1.137706,-0.15666552,1.1422893,-1.363005,-0.21182506,1.3452934,-1.5521084,-0.25049612,0.47909203,-0.7634677,-0.25883263,0.8529587,-1.0435249,-0.36303067,1.0632895,-1.1721904,-0.3947417,1.211331,-1.2617921,-0.41129437,0.4900948,-0.56066585,-0.43824217,0.8205657,-0.7511875,-0.5742649,1.0522597,-0.8760085,-0.6401828,1.2430044,-0.97983205,-0.68019134,0.0,0.0,0.0,-0.3328005,-0.0134895705,0.009758418,-0.5384415,-0.24576579,0.003835667,-0.67305094,-0.3839426,-0.026264781,-0.8094607,-0.4887239,-0.062083643,-0.49217942,-0.8209366,0.07799921,-0.697257,-1.039469,0.04107842,-0.85268235,-1.1884304,-0.013459436,-0.9720689,-1.3266804,-0.06213843,-0.45537636,-0.8901839,0.014313547,-0.64074355,-1.1387565,-0.008957279,-0.78608376,-1.3377181,-0.06368338,-0.8940542,-1.4978602,-0.114846535,-0.4219989,-0.88186044,-0.06174883,-0.741587,-1.0680546,-0.118832946,-0.9925916,-1.138995,-0.1798329,-1.1532685,-1.1718105,-0.22504596,-0.4095015,-0.78870255,-0.14116973,-0.7041985,-0.8842287,-0.19278137,-0.8693512,-0.8917353,-0.22407946,-0.9736716,-0.8745687,-0.2511064,W
0.0,0.0,0.0,0.37317428,-0.1525922,0.18450977,0.6101285,-0.37274745,0.21403748,0.7880968,-0.47571474,0.18463439,0.9522666,-0.6033666,0.12703228,0.5398885,-0.826766,0.06035616,0.8617907,-1.0519757,-0.05557129,1.094452,-1.2629454,-0.14733765,1.2912523,-1.4253554,-0.21725579,0.5141216,-0.8473057,-0.13323699,0.8803226,-1.1990529,-0.27476606,1.1710305,-1.4747694,-0.3845583,1.4094537,-1.6848861,-0.4630386,0.47249874,-0.7757579,-0.31778345,0.869573,-1.1295736,-0.4511617,1.1490468,-1.3668659,-0.5317474,1.3771356,-1.5444087,-0.5876465,0.44130468,-0.60555696,-0.48523015,0.7554271,-0.8324471,-0.6254947,0.9860719,-0.98087424,-0.6928499,1.1858741,-1.0947567,-0.7391314,0.0,0.0,0.0,-0.3334391,-0.0112252375,0.05793159,-0.54706913,-0.24583556,0.074841544,-0.6772673,-0.36227193,0.056574263,-0.8169074,-0.4559277,0.028494839,-0.5167693,-0.8241293,0.1439718,-0.71663517,-1.016434,0.12145729,-0.87135404,-1.1633397,0.068945594,-0.9930939,-1.3036548,0.018044967,-0.46366394,-0.884504,0.05165651,-0.6345441,-1.1257014,0.042771336,-0.76108176,-1.327192,-0.011435685,-0.8476049,-1.4858974,-0.06591124,-0.42464912,-0.8621705,-0.05193973,-0.72557634,-1.0862556,-0.104943365,-0.97246635,-1.1893238,-0.16307546,-1.136089,-1.2527328,-0.20798649,-0.422542,-0.75610125,-0.15521738,-0.678965,-0.930216,-0.21105382,-0.8198094,-1.000842,-0.24001417,-0.9153432,-1.0397666,-0.2665605,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.301692,-0.012229832,0.02915341,-0.5048549,-0.22429596,0.028906597,-0.6521874,-0.35250872,0.002343461,-0.79169524,-0.41738036,-0.036145188,-0.49738646,-0.8387708,0.085783295,-0.72155017,-1.0172634,0.058227804,-0.89633936,-1.1349533,0.0053543467,-1.0404917,-1.2419387,-0.043574926,-0.45586026,-0.8899693,0.01208565,-0.73972315,-1.0917362,0.0025194904,-0.973403,-1.2389339,-0.047699355,-1.158556,-1.3552582,-0.10000098,-0.4203845,-0.86125576,-0.06954584,-0.7582002,-1.0291448,-0.107274726,-1.0115122,-1.0868384,-0.15632772,-1.1895504,-1.1056925,-0.19954298,-0.40459892,-0.74786216,-0.15381952,-0.69123626,-0.8170233,-0.19444397,-0.8444623,-0.80260307,-0.21489269,-0.9513755,-0.7570226,-0.23546138,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30508497,-0.019208837,0.082531095,-0.49941385,-0.23127295,0.1100265,-0.63122785,-0.3376307,0.09976174,-0.7674531,-0.4129076,0.07711927,-0.46267906,-0.8576557,0.21237682,-0.71640784,-0.95784426,0.21461502,-0.90435445,-1.050756,0.16724807,-1.0360081,-1.1291251,0.121973515,-0.4422309,-0.88934505,0.11617754,-0.69036925,-1.038644,0.15116838,-0.8539482,-1.1813972,0.12531066,-0.9501789,-1.282227,0.08552906,-0.44270012,-0.8478298,0.0075876666,-0.695628,-1.0311927,0.008789792,-0.8658447,-1.1423287,-0.0060789767,-0.96022373,-1.2072905,-0.030429177,-0.47474313,-0.7371115,-0.10355782,-0.7014604,-0.8986977,-0.12974581,-0.81314677,-0.9990002,-0.13630287,-0.8771039,-1.0585735,-0.14613816,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307816,-0.010720401,0.09587208,-0.49986893,-0.21507812,0.13050859,-0.62917984,-0.3190655,0.12595478,-0.75814986,-0.39874503,0.107094035,-0.4691994,-0.8515308,0.23089093,-0.72937876,-0.9408732,0.23921543,-0.91965896,-0.99961406,0.19525225,-1.0398744,-1.0437118,0.15403916,-0.44600952,-0.8851156,0.13283779,-0.72207206,-1.0042248,0.17723751,-0.910048,-1.1050426,0.15111478,-1.0124062,-1.1659034,0.10966849,-0.44772607,-0.84240985,0.023922633,-0.7184253,-0.9994477,0.03327476,-0.90680224,-1.0768644,0.019954072,-1.0050772,-1.1142164,-0.005154003,-0.48159668,-0.72840065,-0.08588883,-0.7269846,-0.8590425,-0.10676023,-0.8469238,-0.929747,-0.110694714,-0.9113241,-0.9614118,-0.11879659,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3029936,0.01741303,0.06031172,-0.50672454,-0.19041349,0.07644924,-0.64002025,-0.293636,0.061968226,-0.7783118,-0.37352654,0.034466874,-0.4674004,-0.8570052,0.15622006,-0.7504057,-0.93707836,0.1464684,-0.9534524,-1.022584,0.093667366,-1.091065,-1.1002717,0.045533136,-0.4396638,-0.8951821,0.07310811,-0.7444385,-0.98802996,0.096601486,-0.95799017,-1.1030457,0.06144278,-1.0952404,-1.1864873,0.014865193,-0.43842065,-0.8607342,-0.01943352,-0.75913894,-0.98069745,-0.022936482,-0.9833985,-1.0267363,-0.042146415,-1.1151036,-1.0395511,-0.07039673,-0.4725545,-0.7491563,-0.115435526,-0.7521761,-0.83957183,-0.14056444,-0.90594935,-0.86689454,-0.1448543,-1.0032742,-0.8551054,-0.15260792,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31416085,0.007886442,0.04534561,-0.5213517,-0.18273267,0.04187361,-0.66485417,-0.29393545,0.007947386,-0.7963716,-0.38666475,-0.04033329,-0.47563705,-0.8512427,0.11720098,-0.7390021,-0.9433977,0.08956245,-0.92991966,-1.0077754,0.027449539,-1.0624429,-1.0696944,-0.024178188,-0.44282106,-0.8956849,0.04071903,-0.75859773,-0.9690365,0.056032967,-0.97521645,-1.0337756,0.024057318,-1.1204075,-1.0977485,-0.017004471,-0.42572114,-0.86708224,-0.04458152,-0.7703434,-0.95223427,-0.04979371,-1.0003979,-0.9576673,-0.05914838,-1.1360613,-0.94556165,-0.078674465,-0.43845424,-0.755092,-0.13493575,-0.74062145,-0.80369586,-0.15931489,-0.90706164,-0.78101283,-0.15520962,-1.0069346,-0.7231995,-0.15302932,W
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34377235,0.015538034,0.044660818,-0.56769365,-0.20358871,0.059483558,-0.7251527,-0.31105906,0.044108946,-0.84089696,-0.3813733,0.02271797,-0.5451,-0.82137203,0.099147,-0.8044658,-1.027536,0.063911706,-1.0104724,-1.170284,0.015235521,-1.1817561,-1.2925684,-0.031201143,-0.4882478,-0.8726819,0.006356991,-0.8172728,-1.1503311,-0.023335528,-1.067194,-1.2921594,-0.06839577,-1.2493311,-1.3937002,-0.112462945,-0.4377033,-0.8147052,-0.096613556,-0.7523962,-1.028496,-0.1617628,-1.0065219,-1.0497139,-0.20776579,-1.1801401,-1.0375372,-0.24025454,-0.41677487,-0.6699081,-0.20041852,-0.661404,-0.84110856,-0.2671959,-0.8473925,-0.83315355,-0.2930944,-0.9916372,-0.78102106,-0.3135437,W
0.0,0.0,0.0,0.35278285,0.0048038685,0.18785694,0.55778354,-0.20872618,0.25862,0.6773336,-0.3437844,0.2694182,0.79911965,-0.46799868,0.2707882,0.5263299,-0.81409216,0.25100362,0.84635055,-1.0183519,0.24201134,1.0787722,-1.0917493,0.21468125,1.2736465,-1.1208557,0.1900193,0.5135468,-0.8524798,0.09771292,0.87121946,-1.0735075,0.07740121,1.1481842,-1.1412508,0.026932968,1.3507338,-1.1620271,-0.00922582,0.50789255,-0.78075945,-0.054797407,0.87753993,-1.0622395,-0.086804435,1.1430929,-1.1578467,-0.12987162,1.3444563,-1.2062294,-0.1604278,0.53773934,-0.6031223,-0.19545966,0.832066,-0.84507775,-0.24166338,1.0349705,-0.95667547,-0.26546982,1.2075695,-1.0256025,-0.28059477,0.0,0.0,0.0,-0.35400516,-0.00430024,0.07261294,-0.60017174,-0.23313811,0.094819054,-0.77361566,-0.3195596,0.07781066,-0.9071612,-0.39951763,0.052051265,-0.5384947,-0.8442784,0.15551251,-0.80928457,-1.0085305,0.116173744,-1.0197016,-1.0674067,0.05731871,-1.1704159,-1.0931529,0.011954827,-0.4886992,-0.87115896,0.04748741,-0.8327573,-1.0789089,0.032558557,-1.0978817,-1.1297145,-0.0052948333,-1.2758932,-1.1414073,-0.04235334,-0.44747478,-0.81604946,-0.07468806,-0.80388236,-1.0351566,-0.12147799,-1.0526302,-1.0216687,-0.13847509,-1.2014263,-0.97699714,-0.15034463,-0.4312329,-0.6852991,-0.19923404,-0.7033221,-0.8993233,-0.26223138,-0.88175267,-0.9261959,-0.27596286,-0.99625796,-0.89300066,-0.28224593,W
0.0,0.0,0.0,0.3875928,0.044346265,0.25390133,0.61654145,-0.19641325,0.38402554,0.72985804,-0.34584522,0.43891916,0.8523379,-0.4756637,0.4828484,0.6474319,-0.70577717,0.39115474,0.9415124,-0.9172472,0.42801255,1.1538259,-1.0280471,0.42838186,1.3340809,-1.0985605,0.41222262,0.63331234,-0.74646986,0.20420136,0.97433555,-1.0118457,0.21491623,1.2250094,-1.1341261,0.17480567,1.4268656,-1.2132868,0.13914442,0.6150068,-0.7322593,0.012757224,0.97448635,-1.029631,-0.0066348254,1.2205614,-1.1463834,-0.05545742,1.4216624,-1.2274119,-0.09539678,0.61652935,-0.64385074,-0.16391559,0.9116757,-0.86601955,-0.21785195,1.1094195,-0.97260183,-0.2614778,1.283213,-1.0485656,-0.2969564,0.0,0.0,0.0,-0.36589488,-0.017832661,0.07738504,-0.5987509,-0.20135872,0.097586125,-0.7642041,-0.2817684,0.08208184,-0.9000648,-0.3519786,0.052893568,-0.59759,-0.82744986,0.13013041,-0.9106436,-0.9770472,0.082774,-1.1418219,-1.0337653,0.0248119,-1.3263247,-1.0566087,-0.017825924,-0.5280722,-0.84876037,0.027305609,-0.9485562,-0.97644913,-0.005747657,-1.2188448,-0.9359165,-0.052221954,-1.3954104,-0.86968696,-0.08740207,-0.4749953,-0.78026986,-0.083947025,-0.87992114,-0.913751,-0.1317585,-1.1454493,-0.8633896,-0.14786771,-1.3096237,-0.80755144,-0.15617827,-0.4457234,-0.6357613,-0.1951309,-0.69511414,-0.77723265,-0.2605902,-0.8590073,-0.8437405,-0.2795391,-0.9741638,-0.8851868,-0.285204,W
0.0,0.0,0.0,0.37352353,-0.055131815,0.32435435,0.59249765,-0.2860935,0.445842,0.7252484,-0.42790437,0.4818846,0.8549685,-0.54663914,0.4998011,0.563402,-0.80201113,0.36605638,0.9178311,-0.9891992,0.4150763,1.1498519,-1.0733551,0.44410646,1.3368231,-1.1121514,0.4549159,0.5487683,-0.82141405,0.15534568,0.9609598,-1.0297605,0.17240827,1.2201201,-1.0765414,0.16747262,1.4053202,-1.0756207,0.16867235,0.5461972,-0.72304285,-0.044223443,0.96412814,-0.9821552,-0.03836971,1.2315156,-1.0564722,-0.043399636,1.4295704,-1.0903485,-0.04820893,0.5820394,-0.5191683,-0.22105367,0.91703707,-0.74293005,-0.23706402,1.1321414,-0.8428922,-0.24302167,1.3098929,-0.91172177,-0.24674246,0.0,0.0,0.0,-0.37659878,0.0021606684,0.0748881,-0.6053234,-0.19835441,0.08399068,-0.7691883,-0.27685764,0.055644993,-0.91364324,-0.3679449,0.013344286,-0.56824386,-0.8361111,0.11503744,-0.8740035,-1.0004601,0.054168437,-1.1037003,-1.0403196,-0.015367858,-1.2797596,-1.027772,-0.06156579,-0.51460314,-0.857388,0.008329405,-0.92444456,-1.0405296,-0.013920199,-1.1963886,-1.0425489,-0.05469855,-1.3734576,-0.99577415,-0.09284321,-0.47629195,-0.7848225,-0.10902129,-0.87049085,-0.97520745,-0.15078668,-1.130083,-0.9630477,-0.16469935,-1.2920878,-0.9179067,-0.17665544,-0.46561998,-0.63350827,-0.22691049,-0.74981755,-0.80403066,-0.2824014,-0.93453026,-0.84679407,-0.29131755,-1.0627879,-0.8457174,-0.29372308,W
0.0,0.0,0.0,0.316112,-0.14839865,0.32109803,0.5397731,-0.38187066,0.4460815,0.6763024,-0.5269007,0.48353085,0.80239654,-0.673507,0.50063103,0.5137916,-0.84203506,0.40669116,0.84362596,-1.0787525,0.4611716,1.0736545,-1.1648011,0.49545246,1.2499812,-1.1941177,0.5147664,0.51791275,-0.832342,0.19741583,0.894672,-1.0620573,0.23666002,1.1508025,-1.1150002,0.24551481,1.3219372,-1.128809,0.25809267,0.52746004,-0.7199911,-0.006346913,0.9098393,-1.0135654,0.00712598,1.1619141,-1.115572,0.023251845,1.340934,-1.181714,0.036649156,0.5633969,-0.5245863,-0.18983993,0.86494523,-0.79415137,-0.22041163,1.0693349,-0.9286138,-0.2255829,1.2389863,-1.0339836,-0.22103417,0.0,0.0,0.0,-0.36224964,0.0323975,0.07533642,-0.6115196,-0.17399551,0.09482996,-0.77719873,-0.27055255,0.07932778,-0.9205698,-0.36104134,0.05351093,-0.57178503,-0.8252084,0.13041359,-0.88202393,-0.96703106,0.09258505,-1.1203144,-1.033964,0.039870724,-1.3002149,-1.0682477,-0.0011183663,-0.51806486,-0.8550283,0.023140138,-0.9214419,-1.0142827,0.017959926,-1.2014861,-1.0539296,-0.007363559,-1.389024,-1.0503023,-0.03379005,-0.48121312,-0.78098124,-0.09405463,-0.8725745,-0.9695815,-0.13425837,-1.1343646,-0.98203874,-0.1325638,-1.3064635,-0.9656333,-0.12966666,-0.47292823,-0.6128524,-0.21231455,-0.7597533,-0.794623,-0.27486798,-0.9452808,-0.8395918,-0.27479842,-1.0806577,-0.8387122,-0.2652976,W
0.0,0.0,0.0,0.32436565,-0.06181633,0.18116209,0.53579956,-0.29285625,0.25933725,0.6701092,-0.4239393,0.27951458,0.79495424,-0.5437527,0.28878593,0.49607524,-0.83379793,0.26555234,0.8200757,-1.0482385,0.2626769,1.0610322,-1.1678189,0.23671931,1.251869,-1.2356267,0.21163477,0.49395728,-0.8605957,0.12402089,0.8422567,-1.1099883,0.10625045,1.1154983,-1.2080853,0.05358345,1.3161148,-1.2493066,0.01748466,0.49755663,-0.7795292,-0.01821881,0.8636754,-1.0879093,-0.04928345,1.1318933,-1.1973925,-0.0903839,1.3388032,-1.2578324,-0.11650641,0.5260381,-0.594928,-0.14871846,0.8172472,-0.85198295,-0.19706085,1.0279063,-0.98337966,-0.22150879,1.2095238,-1.0727031,-0.23472433,0.0,0.0,0.0,-0.36177823,0.0012738833,0.064681694,-0.60797846,-0.20619519,0.086080804,-0.78168803,-0.30281335,0.07521957,-0.92015076,-0.3936858,0.0542865,-0.5330552,-0.86166704,0.14801079,-0.8218458,-0.9853377,0.11543281,-1.0235112,-0.9954833,0.055967286,-1.187257,-0.9788803,0.010051305,-0.486023,-0.8720417,0.057661902,-0.8570325,-1.0109144,0.049638316,-1.0902418,-0.9972721,0.012807849,-1.2487602,-0.94091034,-0.018614594,-0.45712858,-0.7775669,-0.04385228,-0.8027864,-0.97705585,-0.07184485,-1.0262165,-0.98179334,-0.07081718,-1.1813099,-0.9689489,-0.0687023,-0.4521421,-0.59101117,-0.14757773,-0.6866155,-0.76722383,-0.20593195,-0.83652014,-0.87303627,-0.2192263,-0.95085996,-0.96842426,-0.21960203,W
0.0,0.0,0.0,0.25843897,-0.29195487,0.3172344,0.49960768,-0.54190916,0.42335522,0.67045385,-0.65463996,0.4460771,0.82799345,-0.76133937,0.453497,0.475916,-0.90463006,0.3305047,0.86275214,-1.1792406,0.36472172,1.1040288,-1.2753694,0.40369862,1.2752244,-1.3044344,0.4355267,0.49971744,-0.858404,0.11586693,0.9404775,-1.1334845,0.1255703,1.2045705,-1.2196994,0.13811935,1.36416,-1.2658361,0.16359319,0.52614456,-0.7210961,-0.088265106,0.95205563,-1.0744315,-0.08475142,1.217735,-1.1993911,-0.06858222,1.3941085,-1.2803128,-0.051674545,0.5813727,-0.5093245,-0.27069697,0.9106501,-0.84737104,-0.28919938,1.1139799,-1.0117556,-0.28039303,1.2740625,-1.1372235,-0.26518837,0.0,0.0,0.0,-0.3346407,0.013359787,0.036114156,-0.5885238,-0.22748058,0.04195994,-0.76248413,-0.33755183,0.021352947,-0.91350406,-0.44246486,-0.006164017,-0.5172479,-0.8734908,0.092369825,-0.7996737,-1.0654656,0.043360624,-1.0195037,-1.2078047,-0.015654197,-1.1902207,-1.3022233,-0.06339444,-0.46744552,-0.88401985,-0.0018911784,-0.8370847,-1.1260735,-0.032683842,-1.1017576,-1.2789316,-0.06843029,-1.2848631,-1.3655775,-0.09880654,-0.4353759,-0.8006241,-0.1101398,-0.7811321,-1.0788301,-0.16732782,-1.0151985,-1.2102481,-0.18158859,-1.173591,-1.3018974,-0.18872766,-0.4265521,-0.6327341,-0.22260025,-0.64855486,-0.85686713,-0.3029689,-0.80598557,-0.9933414,-0.3251751,-0.9275662,-1.1025438,-0.33252594,W
0.0,0.0,0.0,0.32506314,-0.18875112,0.36093643,0.5366178,-0.4563916,0.49216276,0.6779291,-0.6409718,0.533622,0.7881062,-0.8229349,0.55623347,0.45487577,-0.89274657,0.35819376,0.79052746,-1.2068214,0.39226577,0.9870006,-1.3517326,0.41603923,1.1184671,-1.4475172,0.43325555,0.4577909,-0.8792889,0.13144769,0.8869213,-1.1954149,0.1233048,1.1619023,-1.3065698,0.110125646,1.3289069,-1.371637,0.11649543,0.4690111,-0.75216776,-0.07851313,0.87299347,-1.1205448,-0.08273376,1.1515495,-1.2526942,-0.09438806,1.3349857,-1.3330384,-0.09715342,0.5226982,-0.53157806,-0.26064146,0.83904195,-0.8597349,-0.26944688,1.0525076,-1.0195827,-0.26789695,1.2153279,-1.1392301,-0.2639719,0.0,0.0,0.0,-0.35479558,-0.00971358,0.068638705,-0.59830266,-0.28388497,0.08324572,-0.76750314,-0.40651903,0.06471983,-0.91535634,-0.5206339,0.034828335,-0.4974622,-0.8935589,0.122823305,-0.77471256,-1.0962269,0.08230387,-0.9743445,-1.2548277,0.01846137,-1.1332752,-1.3761024,-0.03610898,-0.44557944,-0.8951236,0.014581862,-0.79396576,-1.1408175,-0.007992407,-1.0365515,-1.3238337,-0.056481864,-1.2099087,-1.4589173,-0.1046303,-0.4246855,-0.8125693,-0.10325264,-0.7476378,-1.094589,-0.14432973,-0.9551509,-1.2497917,-0.16770183,-1.0986156,-1.3759294,-0.19143431,-0.43919587,-0.65011686,-0.22237656,-0.66572624,-0.89268553,-0.27944416,-0.80480975,-1.0603834,-0.2964693,-0.906575,-1.2086579,-0.3102207,W
